종목코드,종목명,종가,대비,시가,고가,저가,거래량,거래대금,시가총액,상장증권수,기초자산_자산명,기초자산_종가,기초자산_대비,기초자산_등락률
"52K448","미래K448삼성전기콜","65","0","65","70","65","331020","21516350","767000000","11800000","삼성전기","151,600","900","0.60"
"52K449","미래K449삼성전기콜","55","0","55","55","55","72020","3961100","698500000","12700000","삼성전기","151,600","900","0.60"
"52K452","미래K452포스코퓨콜","5","0","0","0","0","0","0","52000000","10400000","포스코퓨처엠","258,500","-5000","-1.90"
"52K453","미래K453포스코퓨콜","15","0","0","0","0","0","0","108000000","7200000","포스코퓨처엠","258,500","-5000","-1.90"
"52K455","미래K455포스코퓨콜","25","-5","25","30","25","174000","5039950","170000000","6800000","포스코퓨처엠","258,500","-5000","-1.90"
"52K458","미래K458한국항공콜","10","0","0","0","0","0","0","205000000","20500000","한국항공우주","53,200","200","0.38"
"52K459","미래K459한국항공콜","30","0","35","35","30","90020","2700650","462000000","15400000","한국항공우주","53,200","200","0.38"
"52K460","미래K460한국항공콜","25","0","25","25","25","120000","3000000","522500000","20900000","한국항공우주","53,200","200","0.38"
"52K461","미래K461한국항공콜","45","0","45","45","45","108040","4861800","594000000","13200000","한국항공우주","53,200","200","0.38"
"52K464","미래K464에코프로콜","130","0","0","0","0","0","0","741000000","5700000","에코프로","94,100","-3000","-3.09"
"52K466","미래K466하이브콜","5","0","0","0","0","0","0","93000000","18600000","하이브","199,900","-2600","-1.28"
"52K467","미래K467하이브콜","25","0","0","0","0","0","0","322500000","12900000","하이브","199,900","-2600","-1.28"
"52K468","미래K468하이브콜","5","0","0","0","0","0","0","85000000","17000000","하이브","199,900","-2600","-1.28"
"52K473","미래K473SK콜","70","20","75","75","70","20","1450","1015000000","14500000","SK","169,000","-7900","-4.47"
"52K477","미래K477아모레콜","65","0","0","0","0","0","0","780000000","12000000","아모레퍼시픽","181,600","-3400","-1.84"
"52K478","미래K478아모레콜","55","0","0","0","0","0","0","715000000","13000000","아모레퍼시픽","181,600","-3400","-1.84"
"52K479","미래K479SKC콜","265","0","0","0","0","0","0","3047500000","11500000","SKC","182,000","-6100","-3.24"
"52K483","미래K483크래프톤콜","135","0","0","0","0","0","0","2254500000","16700000","크래프톤","276,500","2000","0.73"
"52K548","미래K548KOSPI200콜","1550","0","0","0","0","0","0","13950000000","9000000","코스피 200","377.73","3.87","1.04"
"52K549","미래K549KOSPI200콜","1625","0","0","0","0","0","0","14625000000","9000000","코스피 200","377.73","3.87","1.04"
"52K550","미래K550KOSPI200콜","1300","0","0","0","0","0","0","11700000000","9000000","코스피 200","377.73","3.87","1.04"
"52K551","미래K551KOSPI200콜","1660","0","0","0","0","0","0","14940000000","9000000","코스피 200","377.73","3.87","1.04"
"52K552","미래K552KOSPI200콜","2390","0","0","0","0","0","0","21510000000","9000000","코스피 200","377.73","3.87","1.04"
"52K553","미래K553KOSPI200콜","2660","0","0","0","0","0","0","23940000000","9000000","코스피 200","377.73","3.87","1.04"
"52K554","미래K554KOSPI200콜","2660","0","0","0","0","0","0","23940000000","9000000","코스피 200","377.73","3.87","1.04"
"52K555","미래K555KOSPI200콜","2880","0","0","0","0","0","0","25920000000","9000000","코스피 200","377.73","3.87","1.04"
"52K556","미래K556KOSPI200콜","2185","0","0","0","0","0","0","19665000000","9000000","코스피 200","377.73","3.87","1.04"
"52K557","미래K557KOSPI200콜","2475","0","0","0","0","0","0","22275000000","9000000","코스피 200","377.73","3.87","1.04"
"52K558","미래K558KOSPI200콜","2655","0","0","0","0","0","0","23895000000","9000000","코스피 200","377.73","3.87","1.04"
"52K559","미래K559KOSPI200콜","2745","0","0","0","0","0","0","24705000000","9000000","코스피 200","377.73","3.87","1.04"
"52K560","미래K560KOSPI200콜","3045","0","0","0","0","0","0","27405000000","9000000","코스피 200","377.73","3.87","1.04"
"52K561","미래K561KOSPI200콜","3125","0","0","0","0","0","0","28125000000","9000000","코스피 200","377.73","3.87","1.04"
"52K562","미래K562KOSPI200풋","15","0","0","0","0","0","0","135000000","9000000","코스피 200","377.73","3.87","1.04"
"52K563","미래K563KOSPI200풋","5","-15","5","5","5","20050","100250","45000000","9000000","코스피 200","377.73","3.87","1.04"
"52K564","미래K564KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","377.73","3.87","1.04"
"52K565","미래K565KOSPI200풋","20","0","0","0","0","0","0","180000000","9000000","코스피 200","377.73","3.87","1.04"
"52K566","미래K566KOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","377.73","3.87","1.04"
"52K567","미래K567KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","377.73","3.87","1.04"
"52K569","미래K569KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","377.73","3.87","1.04"
"52K571","미래K571KOSPI200풋","240","0","0","0","0","0","0","2160000000","9000000","코스피 200","377.73","3.87","1.04"
"52K572","미래K572KOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","377.73","3.87","1.04"
"52K574","미래K574KOSPI200풋","190","0","0","0","0","0","0","1710000000","9000000","코스피 200","377.73","3.87","1.04"
"52K575","미래K575KOSPI200풋","175","0","0","0","0","0","0","1575000000","9000000","코스피 200","377.73","3.87","1.04"
"52K589","미래K589삼성전자콜","40","10","35","40","35","168060","6222300","1252000000","31300000","삼성전자","79,800","1700","2.18"
"52K590","미래K590삼성전자콜","20","5","15","20","15","191410","3177550","1250000000","62500000","삼성전자","79,800","1700","2.18"
"52K591","미래K591삼성전자콜","60","5","55","65","55","141230","8627250","1338000000","22300000","삼성전자","79,800","1700","2.18"
"52K592","미래K592삼성전자콜","90","0","0","0","0","0","0","1503000000","16700000","삼성전자","79,800","1700","2.18"
"52K593","미래K593삼성전자콜","65","0","0","0","0","0","0","975000000","15000000","삼성전자","79,800","1700","2.18"
"52K594","미래K594삼성전자콜","65","0","0","0","0","0","0","1514500000","23300000","삼성전자","79,800","1700","2.18"
"52K595","미래K595삼성전자콜","85","0","0","0","0","0","0","1377000000","16200000","삼성전자","79,800","1700","2.18"
"52K596","미래K596삼성전자콜","110","10","105","110","105","520","56700","1430000000","13000000","삼성전자","79,800","1700","2.18"
"52K597","미래K597삼성전자풋","15","0","0","0","0","0","0","883500000","58900000","삼성전자","79,800","1700","2.18"
"52K598","미래K598삼성전자풋","20","0","0","0","0","0","0","742000000","37100000","삼성전자","79,800","1700","2.18"
"52K599","미래K599삼성전자풋","20","0","0","0","0","0","0","870000000","43500000","삼성전자","79,800","1700","2.18"
"52K600","미래K600삼성전자풋","45","0","0","0","0","0","0","1098000000","24400000","삼성전자","79,800","1700","2.18"
"52K601","미래K601삼성전자풋","20","0","0","0","0","0","0","954000000","47700000","삼성전자","79,800","1700","2.18"
"52K602","미래K602삼성전자풋","40","0","0","0","0","0","0","1216000000","30400000","삼성전자","79,800","1700","2.18"
"52K604","미래K604POSCO홀콜","15","0","0","0","0","0","0","231000000","15400000","POSCO홀딩스","368,000","-3000","-0.81"
"52K605","미래K605POSCO홀콜","5","0","0","0","0","0","0","62500000","12500000","POSCO홀딩스","368,000","-3000","-0.81"
"52K606","미래K606POSCO홀콜","20","0","0","0","0","0","0","296000000","14800000","POSCO홀딩스","368,000","-3000","-0.81"
"52K607","미래K607POSCO홀콜","40","0","0","0","0","0","0","456000000","11400000","POSCO홀딩스","368,000","-3000","-0.81"
"52K608","미래K608POSCO홀콜","35","0","0","0","0","0","0","444500000","12700000","POSCO홀딩스","368,000","-3000","-0.81"
"52K609","미래K609POSCO홀콜","35","0","0","0","0","0","0","350000000","10000000","POSCO홀딩스","368,000","-3000","-0.81"
"52K610","미래K610POSCO홀콜","35","0","0","0","0","0","0","276500000","7900000","POSCO홀딩스","368,000","-3000","-0.81"
"52K611","미래K611POSCO홀콜","30","0","0","0","0","0","0","312000000","10400000","POSCO홀딩스","368,000","-3000","-0.81"
"52K612","미래K612POSCO홀풋","70","0","0","0","0","0","0","1708000000","24400000","POSCO홀딩스","368,000","-3000","-0.81"
"52K613","미래K613SK텔레콤콜","5","0","0","0","0","0","0","500000000","100000000","SK텔레콤","51,500","500","0.98"
"52K614","미래K614SK텔레콤콜","30","0","30","30","30","200000","6000000","1074000000","35800000","SK텔레콤","51,500","500","0.98"
"52K615","미래K615SK텔레콤콜","30","0","0","0","0","0","0","1581000000","52700000","SK텔레콤","51,500","500","0.98"
"52K616","미래K616SK텔레콤콜","25","0","0","0","0","0","0","1317500000","52700000","SK텔레콤","51,500","500","0.98"
"52K617","미래K617SK텔레콤콜","25","0","0","0","0","0","0","1667500000","66700000","SK텔레콤","51,500","500","0.98"
"52K618","미래K618엘지전자콜","60","5","55","60","50","555050","28937850","972000000","16200000","LG전자","101,800","1400","1.39"
"52K619","미래K619엘지전자콜","70","10","65","70","65","288010","18870700","1099000000","15700000","LG전자","101,800","1400","1.39"
"52K620","미래K620엘지전자콜","155","0","0","0","0","0","0","1736000000","11200000","LG전자","101,800","1400","1.39"
"52K621","미래K621엘지전자콜","50","0","50","50","45","178580","8928000","1025000000","20500000","LG전자","101,800","1400","1.39"
"52K622","미래K622엘지전자콜","65","0","0","0","0","0","0","682500000","10500000","LG전자","101,800","1400","1.39"
"52K623","미래K623엘지전자콜","65","0","0","0","0","0","0","916500000","14100000","LG전자","101,800","1400","1.39"
"52K624","미래K624엘지전자콜","90","15","90","90","90","10","900","1305000000","14500000","LG전자","101,800","1400","1.39"
"52K626","미래K626SK하이닉풋","10","0","0","0","0","0","0","132000000","13200000","SK하이닉스","234,500","11500","5.16"
"52K628","미래K628SK하이닉풋","15","0","0","0","0","0","0","153000000","10200000","SK하이닉스","234,500","11500","5.16"
"52K629","미래K629SK하이닉풋","10","0","0","0","0","0","0","137000000","13700000","SK하이닉스","234,500","11500","5.16"
"52K630","미래K630SK하이닉풋","10","0","0","0","0","0","0","205000000","20500000","SK하이닉스","234,500","11500","5.16"
"52K631","미래K631SK하이닉풋","10","0","0","0","0","0","0","141000000","14100000","SK하이닉스","234,500","11500","5.16"
"52K633","미래K633카카오콜","5","0","0","0","0","0","0","77000000","15400000","카카오","42,300","-100","-0.24"
"52K635","미래K635카카오콜","10","0","0","0","0","0","0","193000000","19300000","카카오","42,300","-100","-0.24"
"52K636","미래K636카카오콜","10","0","0","0","0","0","0","122000000","12200000","카카오","42,300","-100","-0.24"
"52K637","미래K637카카오콜","20","0","0","0","0","0","0","258000000","12900000","카카오","42,300","-100","-0.24"
"52K638","미래K638카카오콜","30","0","0","0","0","0","0","435000000","14500000","카카오","42,300","-100","-0.24"
"52K639","미래K639카카오풋","70","0","0","0","0","0","0","2191000000","31300000","카카오","42,300","-100","-0.24"
"52K641","미래K641네이버콜","15","0","0","0","0","0","0","259500000","17300000","NAVER","166,800","700","0.42"
"52K642","미래K642네이버콜","15","0","0","0","0","0","0","211500000","14100000","NAVER","166,800","700","0.42"
"52K643","미래K643네이버콜","25","0","0","0","0","0","0","357500000","14300000","NAVER","166,800","700","0.42"
"52K644","미래K644네이버콜","10","0","0","0","0","0","0","176000000","17600000","NAVER","166,800","700","0.42"
"52K645","미래K645네이버콜","10","0","0","0","0","0","0","143000000","14300000","NAVER","166,800","700","0.42"
"52K646","미래K646네이버풋","65","0","0","0","0","0","0","3425500000","52700000","NAVER","166,800","700","0.42"
"52K649","미래K649셀트리온콜","10","0","0","0","0","0","0","179000000","17900000","셀트리온","179,100","-700","-0.39"
"52K650","미래K650셀트리온콜","20","-5","20","20","20","322000","6440000","278000000","13900000","셀트리온","179,100","-700","-0.39"
"52K651","미래K651셀트리온콜","70","0","0","0","0","0","0","973000000","13900000","셀트리온","179,100","-700","-0.39"
"52K652","미래K652셀트리온콜","85","-20","85","85","85","100","8500","714000000","8400000","셀트리온","179,100","-700","-0.39"
"52K653","미래K653셀트리온콜","65","-30","65","65","65","17010","1105650","702000000","10800000","셀트리온","179,100","-700","-0.39"
"52K654","미래K654셀트리온콜","100","0","0","0","0","0","0","970000000","9700000","셀트리온","179,100","-700","-0.39"
"52K656","미래K656SK이노콜","20","0","0","0","0","0","0","264000000","13200000","SK이노베이션","103,100","-5700","-5.24"
"52K657","미래K657SK이노콜","20","0","0","0","0","0","0","272000000","13600000","SK이노베이션","103,100","-5700","-5.24"
"52K658","미래K658SK이노콜","10","-5","10","10","10","150000","1500000","105000000","10500000","SK이노베이션","103,100","-5700","-5.24"
"52K659","미래K659SK이노콜","30","0","0","0","0","0","0","351000000","11700000","SK이노베이션","103,100","-5700","-5.24"
"52K660","미래K660SK이노콜","15","-10","20","20","15","100020","1500350","156000000","10400000","SK이노베이션","103,100","-5700","-5.24"
"52K662","미래K662삼성SDI콜","15","0","0","0","0","0","0","295500000","19700000","삼성SDI","375,000","-6000","-1.57"
"52K663","미래K663삼성SDI콜","40","-5","50","50","40","93000","4260000","408000000","10200000","삼성SDI","375,000","-6000","-1.57"
"52K664","미래K664삼성SDI콜","55","0","60","60","55","149000","8445000","599500000","10900000","삼성SDI","375,000","-6000","-1.57"
"52K665","미래K665삼성SDI콜","45","-10","55","55","45","67010","3375550","531000000","11800000","삼성SDI","375,000","-6000","-1.57"
"52K666","미래K666삼성SDI콜","55","-10","60","60","55","87020","5221150","627000000","11400000","삼성SDI","375,000","-6000","-1.57"
"52K667","미래K667LG화학콜","5","0","0","0","0","0","0","62500000","12500000","LG화학","351,500","-3500","-0.99"
"52K668","미래K668LG화학콜","10","0","0","0","0","0","0","167000000","16700000","LG화학","351,500","-3500","-0.99"
"52K669","미래K669LG화학콜","25","0","0","0","0","0","0","287500000","11500000","LG화학","351,500","-3500","-0.99"
"52K670","미래K670LG화학콜","40","0","0","0","0","0","0","400000000","10000000","LG화학","351,500","-3500","-0.99"
"52K672","미래K672현대차콜","85","5","80","90","80","874700","76929800","2363000000","27800000","현대차","283,000","4500","1.62"
"52K673","미래K673현대차콜","70","0","0","0","0","0","0","1435000000","20500000","현대차","283,000","4500","1.62"
"52K674","미래K674현대차콜","85","20","80","85","80","10010","850800","2125000000","25000000","현대차","283,000","4500","1.62"
"52K675","미래K675현대차콜","105","10","105","105","105","90","9450","1953000000","18600000","현대차","283,000","4500","1.62"
"52K677","미래K677현대차풋","20","0","0","0","0","0","0","456000000","22800000","현대차","283,000","4500","1.62"
"52K678","미래K678현대차풋","25","0","0","0","0","0","0","695000000","27800000","현대차","283,000","4500","1.62"
"52K680","미래K680LG에너지콜","15","0","0","0","0","0","0","235500000","15700000","LG에너지솔루션","331,000","-5500","-1.63"
"52K681","미래K681LG에너지콜","25","0","0","0","0","0","0","275000000","11000000","LG에너지솔루션","331,000","-5500","-1.63"
"52K682","미래K682LG에너지콜","25","0","0","0","0","0","0","317500000","12700000","LG에너지솔루션","331,000","-5500","-1.63"
"52K685","미래K685LG이노텍콜","160","0","0","0","0","0","0","3488000000","21800000","LG이노텍","263,500","2000","0.76"
"52K686","미래K686LG이노텍콜","145","0","0","0","0","0","0","3030500000","20900000","LG이노텍","263,500","2000","0.76"
"52K687","미래K687LG이노텍콜","70","0","0","0","0","0","0","763000000","10900000","LG이노텍","263,500","2000","0.76"
"52K688","미래K688LG이노텍콜","165","0","0","0","0","0","0","2046000000","12400000","LG이노텍","263,500","2000","0.76"
"52K690","미래K690두산에너콜","70","0","0","0","0","0","0","1708000000","24400000","두산에너빌리티","19,720","40","0.20"
"52K691","미래K691두산에너콜","65","0","0","0","0","0","0","1033500000","15900000","두산에너빌리티","19,720","40","0.20"
"52K692","미래K692두산에너콜","105","0","0","0","0","0","0","2026500000","19300000","두산에너빌리티","19,720","40","0.20"
"52K693","미래K693두산에너콜","60","0","0","0","0","0","0","708000000","11800000","두산에너빌리티","19,720","40","0.20"
"52K694","미래K694두산에너콜","165","-5","150","165","145","840","135850","2590500000","15700000","두산에너빌리티","19,720","40","0.20"
"52K696","미래K696삼성바이콜","25","0","0","0","0","0","0","352500000","14100000","삼성바이오로직스","740,000","4000","0.54"
"52K697","미래K697삼성바이콜","15","0","0","0","0","0","0","169500000","11300000","삼성바이오로직스","740,000","4000","0.54"
"52K698","미래K698삼성바이콜","35","0","0","0","0","0","0","549500000","15700000","삼성바이오로직스","740,000","4000","0.54"
"52K699","미래K699삼성바이콜","30","5","35","35","30","120020","3600650","285000000","9500000","삼성바이오로직스","740,000","4000","0.54"
"52K700","미래K700삼성바이콜","30","0","0","0","0","0","0","639000000","21300000","삼성바이오로직스","740,000","4000","0.54"
"52K701","미래K701HMM콜","20","-5","20","20","20","20","400","194000000","9700000","HMM","17,930","390","2.22"
"52K702","미래K702HMM콜","70","5","70","75","70","40150","2860700","455000000","6500000","HMM","17,930","390","2.22"
"52K706","미래K706삼성전기콜","50","0","50","55","50","634000","32395000","930000000","18600000","삼성전기","151,600","900","0.60"
"52K707","미래K707삼성전기콜","145","0","0","0","0","0","0","1638500000","11300000","삼성전기","151,600","900","0.60"
"52K708","미래K708삼성전기콜","95","0","0","0","0","0","0","1225500000","12900000","삼성전기","151,600","900","0.60"
"52K709","미래K709삼성전기콜","100","0","0","0","0","0","0","1540000000","15400000","삼성전기","151,600","900","0.60"
"52K710","미래K710삼성전기콜","90","-5","90","90","90","5000","450000","1224000000","13600000","삼성전기","151,600","900","0.60"
"52K712","미래K712에코비엠콜","5","-5","5","5","5","142000","710000","62500000","12500000","에코프로비엠","191,600","-7300","-3.67"
"52K713","미래K713에코비엠콜","25","0","0","0","0","0","0","317500000","12700000","에코프로비엠","191,600","-7300","-3.67"
"52K714","미래K714에코비엠콜","25","0","0","0","0","0","0","267500000","10700000","에코프로비엠","191,600","-7300","-3.67"
"52K715","미래K715에코비엠풋","65","0","0","0","0","0","0","715000000","11000000","에코프로비엠","191,600","-7300","-3.67"
"52K717","미래K717NC소프트콜","15","0","0","0","0","0","0","342000000","22800000","엔씨소프트","183,900","-1900","-1.02"
"52K718","미래K718NC소프트콜","35","-10","35","35","30","70","2400","539000000","15400000","엔씨소프트","183,900","-1900","-1.02"
"52K720","미래K720모비스콜","50","0","50","50","50","1600110","80005500","1045000000","20900000","현대모비스","235,500","500","0.21"
"52K721","미래K721한국전력콜","5","0","0","0","0","0","0","333500000","66700000","한국전력","19,840","100","0.51"
"52K722","미래K722한국전력콜","20","0","0","0","0","0","0","1250000000","62500000","한국전력","19,840","100","0.51"
"52K723","미래K723한국전력풋","55","0","60","60","55","20","1150","1254000000","22800000","한국전력","19,840","100","0.51"
"52K726","미래K726하이브콜","15","0","0","0","0","0","0","442500000","29500000","하이브","199,900","-2600","-1.28"
"52K727","미래K727하이브콜","30","5","35","35","30","569080","17072450","591000000","19700000","하이브","199,900","-2600","-1.28"
"52K728","미래K728하이브콜","25","0","25","25","25","10","250","582500000","23300000","하이브","199,900","-2600","-1.28"
"52K730","미래K730한화솔루콜","55","-10","55","55","55","174000","9570000","451000000","8200000","한화솔루션","29,650","-600","-1.98"
"52K734","미래K734기아콜","55","10","50","65","50","1535340","90500000","1100000000","20000000","기아","131,000","1900","1.47"
"52K735","미래K735기아콜","50","5","50","60","50","496060","28228350","1115000000","22300000","기아","131,000","1900","1.47"
"52K736","미래K736기아콜","50","5","50","55","50","676560","35635550","1165000000","23300000","기아","131,000","1900","1.47"
"52K737","미래K737기아콜","90","15","80","90","80","70","6050","1413000000","15700000","기아","131,000","1900","1.47"
"52K739","미래K739KB금융콜","125","0","0","0","0","0","0","2850000000","22800000","KB금융","77,400","-900","-1.15"
"52K740","미래K740KB금융콜","110","0","0","0","0","0","0","2453000000","22300000","KB금융","77,400","-900","-1.15"
"52K741","미래K741KB금융콜","70","0","0","0","0","0","0","1673000000","23900000","KB금융","77,400","-900","-1.15"
"52K744","미래K744아모레콜","140","0","0","0","0","0","0","2198000000","15700000","아모레퍼시픽","181,600","-3400","-1.84"
"52K745","미래K745아모레콜","215","0","0","0","0","0","0","3784000000","17600000","아모레퍼시픽","181,600","-3400","-1.84"
"52K746","미래K746아모레콜","140","0","0","0","0","0","0","2002000000","14300000","아모레퍼시픽","181,600","-3400","-1.84"
"52K748","미래K748카카뱅크콜","25","0","0","0","0","0","0","362500000","14500000","카카오뱅크","20,950","-300","-1.41"
"52K749","미래K749카카뱅크콜","15","0","0","0","0","0","0","283500000","18900000","카카오뱅크","20,950","-300","-1.41"
"52K752","미래K752SK콜","35","0","0","0","0","0","0","493500000","14100000","SK","169,000","-7900","-4.47"
"52K753","미래K753케이티지콜","10","0","0","0","0","0","0","244000000","24400000","KT&G","86,500","-300","-0.35"
"52K754","미래K754케이티지콜","35","0","0","0","0","0","0","1095500000","31300000","KT&G","86,500","-300","-0.35"
"52K756","미래K756삼성물산콜","10","0","0","0","0","0","0","500000000","50000000","삼성물산","131,400","700","0.54"
"52K757","미래K757삼성물산콜","65","0","0","0","0","0","0","3250000000","50000000","삼성물산","131,400","700","0.54"
"52K759","미래K759신한지주콜","45","0","50","50","45","258000","11760000","837000000","18600000","신한지주","45,700","-500","-1.08"
"52K760","미래K760신한지주콜","125","0","0","0","0","0","0","1587500000","12700000","신한지주","45,700","-500","-1.08"
"52K761","미래K761신한지주콜","55","-5","60","60","55","352000","19560000","1001000000","18200000","신한지주","45,700","-500","-1.08"
"52K762","미래K762신한지주콜","60","-5","60","60","60","72000","4320000","1338000000","22300000","신한지주","45,700","-500","-1.08"
"52K764","미래K764신한지주풋","35","0","35","35","35","20","700","1253000000","35800000","신한지주","45,700","-500","-1.08"
"52K766","미래K766크래프톤콜","95","0","0","0","0","0","0","1615000000","17000000","크래프톤","276,500","2000","0.73"
"52K768","미래K768하나금융콜","25","0","30","30","20","845010","21125250","582500000","23300000","하나금융지주","58,400","-100","-0.17"
"52K769","미래K769하나금융콜","60","0","65","65","60","2056000","123690000","924000000","15400000","하나금융지주","58,400","-100","-0.17"
"52K770","미래K770하나금융콜","45","5","45","45","45","30000","1350000","922500000","20500000","하나금융지주","58,400","-100","-0.17"
"52K779","미래K779KOSPI200콜","40","15","30","40","30","874410","33169800","360000000","9000000","코스피 200","377.73","3.87","1.04"
"52K780","미래K780KOSPI200콜","55","20","50","60","45","1528750","81691100","495000000","9000000","코스피 200","377.73","3.87","1.04"
"52K781","미래K781KOSPI200콜","75","20","75","85","65","581970","45296700","675000000","9000000","코스피 200","377.73","3.87","1.04"
"52K782","미래K782KOSPI200콜","105","30","105","120","90","282470","30608400","945000000","9000000","코스피 200","377.73","3.87","1.04"
"52K783","미래K783KOSPI200콜","150","45","140","170","125","1539780","233328800","1350000000","9000000","코스피 200","377.73","3.87","1.04"
"52K784","미래K784KOSPI200콜","200","60","190","225","175","462070","95215200","1800000000","9000000","코스피 200","377.73","3.87","1.04"
"52K785","미래K785KOSPI200콜","275","75","260","305","235","868380","233599450","2475000000","9000000","코스피 200","377.73","3.87","1.04"
"52K786","미래K786KOSPI200콜","360","105","340","390","305","319030","114094050","3240000000","9000000","코스피 200","377.73","3.87","1.04"
"52K787","미래K787KOSPI200콜","460","130","420","480","385","77430","34165350","4140000000","9000000","코스피 200","377.73","3.87","1.04"
"52K788","미래K788KOSPI200콜","575","150","500","585","500","69690","39343150","5175000000","9000000","코스피 200","377.73","3.87","1.04"
"52K789","미래K789KOSPI200콜","735","225","650","755","650","16300","11882850","6615000000","9000000","코스피 200","377.73","3.87","1.04"
"52K790","미래K790KOSPI200콜","840","175","840","840","840","110","92400","7560000000","9000000","코스피 200","377.73","3.87","1.04"
"52K791","미래K791KOSPI200콜","1025","195","905","1025","900","380","344800","9225000000","9000000","코스피 200","377.73","3.87","1.04"
"52K792","미래K792KOSPI200콜","1200","270","1085","1200","1085","820","936500","10800000000","9000000","코스피 200","377.73","3.87","1.04"
"52K793","미래K793KOSPI200콜","830","0","0","0","0","0","0","7470000000","9000000","코스피 200","377.73","3.87","1.04"
"52K794","미래K794KOSPI200풋","520","-200","575","575","470","58450","30185750","2600000000","5000000","코스피 200","377.73","3.87","1.04"
"52K795","미래K795KOSPI200풋","400","-175","450","450","375","49310","20121650","2000000000","5000000","코스피 200","377.73","3.87","1.04"
"52K796","미래K796KOSPI200풋","310","-175","340","360","300","116530","37724600","1550000000","5000000","코스피 200","377.73","3.87","1.04"
"52K797","미래K797KOSPI200풋","245","-140","290","290","240","74610","18991600","1225000000","5000000","코스피 200","377.73","3.87","1.04"
"52K798","미래K798KOSPI200풋","190","-110","215","235","185","730100","143737200","1710000000","9000000","코스피 200","377.73","3.87","1.04"
"52K799","미래K799KOSPI200풋","145","-90","165","180","140","196540","31063500","1305000000","9000000","코스피 200","377.73","3.87","1.04"
"52K800","미래K800KOSPI200풋","110","-75","130","135","110","830030","96110000","990000000","9000000","코스피 200","377.73","3.87","1.04"
"52K801","미래K801KOSPI200풋","85","-60","100","105","85","264280","23294000","765000000","9000000","코스피 200","377.73","3.87","1.04"
"52K802","미래K802KOSPI200풋","65","-50","75","80","65","720480","47288950","585000000","9000000","코스피 200","377.73","3.87","1.04"
"52K803","미래K803KOSPI200풋","50","-35","50","60","50","1335420","67613950","450000000","9000000","코스피 200","377.73","3.87","1.04"
"52K804","미래K804KOSPI200풋","40","-25","45","45","35","630550","25638900","360000000","9000000","코스피 200","377.73","3.87","1.04"
"52K805","미래K805KOSPI200풋","30","-20","35","35","30","799390","24378650","270000000","9000000","코스피 200","377.73","3.87","1.04"
"52K806","미래K806KOSPI200풋","25","-15","25","25","20","42740","1043450","225000000","9000000","코스피 200","377.73","3.87","1.04"
"52K807","미래K807KOSPI200풋","20","-10","20","20","20","10550","211000","180000000","9000000","코스피 200","377.73","3.87","1.04"
"52K808","미래K808KOSPI200풋","15","-5","15","15","10","45090","676050","135000000","9000000","코스피 200","377.73","3.87","1.04"
"52K809","미래K809KOSPI200풋","10","-30","15","15","10","20","250","90000000","9000000","코스피 200","377.73","3.87","1.04"
"52K810","미래K810KOSPI200풋","10","-25","10","10","5","30","250","90000000","9000000","코스피 200","377.73","3.87","1.04"
"52K811","미래K811KOSPI200풋","30","0","0","0","0","0","0","270000000","9000000","코스피 200","377.73","3.87","1.04"
"52K812","미래K812KOSPI200콜","185","40","200","200","185","2720","503850","1665000000","9000000","코스피 200","377.73","3.87","1.04"
"52K813","미래K813KOSPI200콜","265","0","0","0","0","0","0","2385000000","9000000","코스피 200","377.73","3.87","1.04"
"52K814","미래K814KOSPI200콜","215","0","0","0","0","0","0","1935000000","9000000","코스피 200","377.73","3.87","1.04"
"52K815","미래K815KOSPI200콜","60","0","0","0","0","0","0","540000000","9000000","코스피 200","377.73","3.87","1.04"
"52K816","미래K816KOSPI200콜","230","0","0","0","0","0","0","2070000000","9000000","코스피 200","377.73","3.87","1.04"
"52K817","미래K817KOSPI200콜","225","0","0","0","0","0","0","2025000000","9000000","코스피 200","377.73","3.87","1.04"
"52K818","미래K818KOSPI200콜","235","0","0","0","0","0","0","2115000000","9000000","코스피 200","377.73","3.87","1.04"
"52K819","미래K819KOSPI200콜","275","0","0","0","0","0","0","2475000000","9000000","코스피 200","377.73","3.87","1.04"
"52K820","미래K820KOSPI200콜","680","0","0","0","0","0","0","6120000000","9000000","코스피 200","377.73","3.87","1.04"
"52K821","미래K821KOSPI200콜","840","135","810","880","810","600","510500","7560000000","9000000","코스피 200","377.73","3.87","1.04"
"52K822","미래K822KOSPI200콜","670","0","0","0","0","0","0","6030000000","9000000","코스피 200","377.73","3.87","1.04"
"52K823","미래K823KOSPI200콜","790","0","0","0","0","0","0","7110000000","9000000","코스피 200","377.73","3.87","1.04"
"52K824","미래K824KOSPI200콜","1320","0","0","0","0","0","0","11880000000","9000000","코스피 200","377.73","3.87","1.04"
"52K825","미래K825KOSPI200콜","1490","90","1490","1490","1490","50","74500","13410000000","9000000","코스피 200","377.73","3.87","1.04"
"52K826","미래K826KOSPI200콜","1595","220","1555","1595","1555","200","317000","14355000000","9000000","코스피 200","377.73","3.87","1.04"
