종목코드,종목명,종가,대비,시가,고가,저가,거래량,거래대금,시가총액,상장증권수,기초자산_자산명,기초자산_종가,기초자산_대비,기초자산_등락률
"52K326","미래K326엘지전자콜","65","10","60","65","55","358000","22140050","806000000","12400000","LG전자","100,400","1500","1.52"
"52K327","미래K327엘지전자콜","70","0","0","0","0","0","0","791000000","11300000","LG전자","100,400","1500","1.52"
"52K328","미래K328엘지전자콜","70","0","0","0","0","0","0","819000000","11700000","LG전자","100,400","1500","1.52"
"52K330","미래K330기아콜","240","0","0","0","0","0","0","6672000000","27800000","기아","129,100","6400","5.22"
"52K333","미래K333기아풋","10","0","0","0","0","0","0","162000000","16200000","기아","129,100","6400","5.22"
"52K337","미래K337삼성SDI콜","15","-5","20","20","15","20","350","106500000","7100000","삼성SDI","381,000","-2500","-0.65"
"52K338","미래K338삼성SDI콜","30","0","0","0","0","0","0","237000000","7900000","삼성SDI","381,000","-2500","-0.65"
"52K339","미래K339삼성SDI콜","40","0","0","0","0","0","0","328000000","8200000","삼성SDI","381,000","-2500","-0.65"
"52K342","미래K342현대차콜","345","0","0","0","0","0","0","9867000000","28600000","현대차","278,500","10500","3.92"
"52K343","미래K343현대차콜","285","0","0","0","0","0","0","5101500000","17900000","현대차","278,500","10500","3.92"
"52K344","미래K344현대차콜","380","0","0","0","0","0","0","8474000000","22300000","현대차","278,500","10500","3.92"
"52K350","미래K350네이버콜","5","0","0","0","0","0","0","81000000","16200000","NAVER","166,100","-3800","-2.24"
"52K352","미래K352네이버콜","5","0","0","0","0","0","0","83500000","16700000","NAVER","166,100","-3800","-2.24"
"52K353","미래K353네이버콜","10","0","0","0","0","0","0","143000000","14300000","NAVER","166,100","-3800","-2.24"
"52K354","미래K354네이버콜","45","0","0","0","0","0","0","900000000","20000000","NAVER","166,100","-3800","-2.24"
"52K358","미래K358셀트리온콜","10","0","0","0","0","0","0","197000000","19700000","셀트리온","179,800","-3600","-1.96"
"52K359","미래K359셀트리온콜","15","0","0","0","0","0","0","225000000","15000000","셀트리온","179,800","-3600","-1.96"
"52K360","미래K360셀트리온콜","15","0","0","0","0","0","0","250500000","16700000","셀트리온","179,800","-3600","-1.96"
"52K361","미래K361셀트리온콜","45","0","30","45","30","20","750","594000000","13200000","셀트리온","179,800","-3600","-1.96"
"52K365","미래K365모비스콜","60","-5","65","65","60","677030","43271800","1182000000","19700000","현대모비스","235,000","-3000","-1.26"
"52K366","미래K366모비스콜","55","-5","60","60","55","523010","29630600","1375000000","25000000","현대모비스","235,000","-3000","-1.26"
"52K367","미래K367모비스콜","50","-5","50","50","50","80030","4001500","1430000000","28600000","현대모비스","235,000","-3000","-1.26"
"52K368","미래K368모비스콜","75","0","0","0","0","0","0","1477500000","19700000","현대모비스","235,000","-3000","-1.26"
"52K369","미래K369모비스콜","75","0","0","0","0","0","0","1597500000","21300000","현대모비스","235,000","-3000","-1.26"
"52K373","미래K373SK하이닉콜","295","0","0","0","0","0","0","3805500000","12900000","SK하이닉스","223,000","2000","0.90"
"52K374","미래K374SK하이닉콜","370","0","0","0","0","0","0","6179000000","16700000","SK하이닉스","223,000","2000","0.90"
"52K375","미래K375SK하이닉콜","435","0","475","475","435","20","9100","4741500000","10900000","SK하이닉스","223,000","2000","0.90"
"52K376","미래K376SK하이닉콜","335","5","345","370","335","120","41000","5996500000","17900000","SK하이닉스","223,000","2000","0.90"
"52K377","미래K377SK하이닉콜","185","0","0","0","0","0","0","2312500000","12500000","SK하이닉스","223,000","2000","0.90"
"52K378","미래K378SK하이닉콜","250","0","0","0","0","0","0","3400000000","13600000","SK하이닉스","223,000","2000","0.90"
"52K383","미래K383SK이노콜","50","0","0","0","0","0","0","520000000","10400000","SK이노베이션","108,800","-3100","-2.77"
"52K384","미래K384SK이노콜","70","0","0","0","0","0","0","567000000","8100000","SK이노베이션","108,800","-3100","-2.77"
"52K385","미래K385SK이노콜","10","0","0","0","0","0","0","105000000","10500000","SK이노베이션","108,800","-3100","-2.77"
"52K386","미래K386SK이노콜","15","0","0","0","0","0","0","135000000","9000000","SK이노베이션","108,800","-3100","-2.77"
"52K391","미래K391LG화학콜","50","0","0","0","0","0","0","525000000","10500000","LG화학","355,000","-6000","-1.66"
"52K392","미래K392LG화학콜","30","0","0","0","0","0","0","243000000","8100000","LG화학","355,000","-6000","-1.66"
"52K393","미래K393LG화학콜","50","0","0","0","0","0","0","455000000","9100000","LG화학","355,000","-6000","-1.66"
"52K394","미래K394LG화학콜","45","0","0","0","0","0","0","360000000","8000000","LG화학","355,000","-6000","-1.66"
"52K395","미래K395LG화학콜","20","0","0","0","0","0","0","182000000","9100000","LG화학","355,000","-6000","-1.66"
"52K398","미래K398NC소프트콜","15","0","0","0","0","0","0","268500000","17900000","엔씨소프트","185,800","2500","1.36"
"52K399","미래K399NC소프트콜","15","0","0","0","0","0","0","264000000","17600000","엔씨소프트","185,800","2500","1.36"
"52K400","미래K400NC소프트콜","25","0","0","0","0","0","0","425000000","17000000","엔씨소프트","185,800","2500","1.36"
"52K401","미래K401NC소프트콜","15","0","0","0","0","0","0","181500000","12100000","엔씨소프트","185,800","2500","1.36"
"52K402","미래K402NC소프트콜","20","0","0","0","0","0","0","286000000","14300000","엔씨소프트","185,800","2500","1.36"
"52K405","미래K405LG에너지콜","25","0","0","0","0","0","0","267500000","10700000","LG에너지솔루션","336,500","-12500","-3.58"
"52K406","미래K406LG에너지콜","35","0","0","0","0","0","0","395500000","11300000","LG에너지솔루션","336,500","-12500","-3.58"
"52K407","미래K407LG에너지콜","10","-10","10","10","10","30790","307900","94000000","9400000","LG에너지솔루션","336,500","-12500","-3.58"
"52K408","미래K408LG에너지콜","20","0","0","0","0","0","0","206000000","10300000","LG에너지솔루션","336,500","-12500","-3.58"
"52K411","미래K411두산에너콜","70","0","0","0","0","0","0","1148000000","16400000","두산에너빌리티","19,680","20","0.10"
"52K412","미래K412두산에너콜","225","0","0","0","0","0","0","2722500000","12100000","두산에너빌리티","19,680","20","0.10"
"52K413","미래K413두산에너콜","105","0","0","0","0","0","0","1501500000","14300000","두산에너빌리티","19,680","20","0.10"
"52K416","미래K416LG이노텍콜","65","0","0","0","0","0","0","1586000000","24400000","LG이노텍","261,500","-2500","-0.95"
"52K417","미래K417LG이노텍콜","120","0","0","0","0","0","0","1884000000","15700000","LG이노텍","261,500","-2500","-0.95"
"52K418","미래K418LG이노텍콜","60","0","0","0","0","0","0","954000000","15900000","LG이노텍","261,500","-2500","-0.95"
"52K419","미래K419LG이노텍콜","65","0","0","0","0","0","0","1033500000","15900000","LG이노텍","261,500","-2500","-0.95"
"52K420","미래K420LG이노텍콜","60","0","0","0","0","0","0","1074000000","17900000","LG이노텍","261,500","-2500","-0.95"
"52K425","미래K425HMM콜","15","0","0","0","0","0","0","300000000","20000000","HMM","17,540","-510","-2.83"
"52K426","미래K426HMM콜","10","-5","40","40","10","200","2350","148000000","14800000","HMM","17,540","-510","-2.83"
"52K427","미래K427HMM콜","25","10","30","30","25","20","550","357500000","14300000","HMM","17,540","-510","-2.83"
"52K428","미래K428HMM콜","30","0","0","0","0","0","0","450000000","15000000","HMM","17,540","-510","-2.83"
"52K429","미래K429HMM콜","20","0","0","0","0","0","0","352000000","17600000","HMM","17,540","-510","-2.83"
"52K432","미래K432LG생건콜","145","0","0","0","0","0","0","1667500000","11500000","LG생활건강","392,500","-8500","-2.12"
"52K433","미래K433LG생건콜","130","0","0","0","0","0","0","1625000000","12500000","LG생활건강","392,500","-8500","-2.12"
"52K436","미래K436한국전력콜","35","-5","40","40","35","73950","2908000","798000000","22800000","한국전력","19,740","0","0.00"
"52K437","미래K437한국전력콜","35","5","30","35","30","160280","4808550","948500000","27100000","한국전력","19,740","0","0.00"
"52K438","미래K438한국전력콜","75","-25","75","75","75","20","1500","1275000000","17000000","한국전력","19,740","0","0.00"
"52K440","미래K440한국전력풋","70","-40","75","75","70","20","1450","742000000","10600000","한국전력","19,740","0","0.00"
"52K441","미래K441하나금융콜","310","0","0","0","0","0","0","10354000000","33400000","하나금융지주","58,500","-100","-0.17"
"52K443","미래K443에코비엠콜","5","0","0","0","0","0","0","45500000","9100000","에코프로비엠","198,900","-1600","-0.80"
"52K444","미래K444에코비엠콜","30","0","0","0","0","0","0","177000000","5900000","에코프로비엠","198,900","-1600","-0.80"
"52K445","미래K445에코비엠콜","50","0","0","0","0","0","0","310000000","6200000","에코프로비엠","198,900","-1600","-0.80"
"52K446","미래K446삼성전기콜","15","0","0","0","0","0","0","307500000","20500000","삼성전기","150,700","-1000","-0.66"
"52K447","미래K447삼성전기콜","35","0","35","40","35","1907540","67431500","469000000","13400000","삼성전기","150,700","-1000","-0.66"
"52K448","미래K448삼성전기콜","65","5","65","65","65","876020","56941300","767000000","11800000","삼성전기","150,700","-1000","-0.66"
"52K449","미래K449삼성전기콜","55","0","55","55","55","342040","18812200","698500000","12700000","삼성전기","150,700","-1000","-0.66"
"52K452","미래K452포스코퓨콜","5","-15","5","5","5","10","50","52000000","10400000","포스코퓨처엠","263,500","-9500","-3.48"
"52K453","미래K453포스코퓨콜","15","0","0","0","0","0","0","108000000","7200000","포스코퓨처엠","263,500","-9500","-3.48"
"52K454","미래K454포스코퓨콜","5","-50","5","5","5","10","50","52500000","10500000","포스코퓨처엠","263,500","-9500","-3.48"
"52K455","미래K455포스코퓨콜","30","-10","30","30","30","84000","2520000","204000000","6800000","포스코퓨처엠","263,500","-9500","-3.48"
"52K458","미래K458한국항공콜","10","0","0","0","0","0","0","205000000","20500000","한국항공우주","53,000","1500","2.91"
"52K459","미래K459한국항공콜","30","5","30","35","30","102030","3210950","462000000","15400000","한국항공우주","53,000","1500","2.91"
"52K460","미래K460한국항공콜","25","5","25","25","25","16000","400000","522500000","20900000","한국항공우주","53,000","1500","2.91"
"52K461","미래K461한국항공콜","45","10","35","45","35","667070","26078150","594000000","13200000","한국항공우주","53,000","1500","2.91"
"52K464","미래K464에코프로콜","130","0","0","0","0","0","0","741000000","5700000","에코프로","97,100","-2300","-2.31"
"52K466","미래K466하이브콜","5","0","0","0","0","0","0","93000000","18600000","하이브","202,500","2000","1.00"
"52K467","미래K467하이브콜","25","0","0","0","0","0","0","322500000","12900000","하이브","202,500","2000","1.00"
"52K468","미래K468하이브콜","5","-35","5","5","5","10","50","85000000","17000000","하이브","202,500","2000","1.00"
"52K473","미래K473SK콜","50","0","0","0","0","0","0","725000000","14500000","SK","176,900","-400","-0.23"
"52K477","미래K477아모레콜","65","0","0","0","0","0","0","780000000","12000000","아모레퍼시픽","185,000","-1600","-0.86"
"52K478","미래K478아모레콜","55","0","0","0","0","0","0","715000000","13000000","아모레퍼시픽","185,000","-1600","-0.86"
"52K479","미래K479SKC콜","265","0","0","0","0","0","0","3047500000","11500000","SKC","188,100","-7200","-3.69"
"52K483","미래K483크래프톤콜","135","0","0","0","0","0","0","2254500000","16700000","크래프톤","274,500","2500","0.92"
"52K548","미래K548KOSPI200콜","1550","0","0","0","0","0","0","13950000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K549","미래K549KOSPI200콜","1625","0","0","0","0","0","0","14625000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K550","미래K550KOSPI200콜","1300","0","0","0","0","0","0","11700000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K551","미래K551KOSPI200콜","1660","0","0","0","0","0","0","14940000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K552","미래K552KOSPI200콜","2390","0","0","0","0","0","0","21510000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K553","미래K553KOSPI200콜","2660","0","0","0","0","0","0","23940000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K554","미래K554KOSPI200콜","2660","0","0","0","0","0","0","23940000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K555","미래K555KOSPI200콜","2880","0","0","0","0","0","0","25920000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K556","미래K556KOSPI200콜","2185","0","0","0","0","0","0","19665000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K557","미래K557KOSPI200콜","2475","0","0","0","0","0","0","22275000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K558","미래K558KOSPI200콜","2655","0","0","0","0","0","0","23895000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K559","미래K559KOSPI200콜","2745","0","0","0","0","0","0","24705000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K560","미래K560KOSPI200콜","3045","0","0","0","0","0","0","27405000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K561","미래K561KOSPI200콜","3125","0","0","0","0","0","0","28125000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K562","미래K562KOSPI200풋","15","0","10","15","10","5510","55150","135000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K563","미래K563KOSPI200풋","20","0","0","0","0","0","0","180000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K564","미래K564KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K565","미래K565KOSPI200풋","20","0","0","0","0","0","0","180000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K566","미래K566KOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K567","미래K567KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K569","미래K569KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K571","미래K571KOSPI200풋","240","0","0","0","0","0","0","2160000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K572","미래K572KOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K574","미래K574KOSPI200풋","190","0","0","0","0","0","0","1710000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K575","미래K575KOSPI200풋","175","0","0","0","0","0","0","1575000000","9000000","코스피 200","373.86","-2.14","-0.57"
"52K589","미래K589삼성전자콜","30","-10","40","40","30","349020","11625700","939000000","31300000","삼성전자","78,100","-1500","-1.88"
"52K590","미래K590삼성전자콜","15","-10","20","25","15","305580","5107500","937500000","62500000","삼성전자","78,100","-1500","-1.88"
"52K591","미래K591삼성전자콜","55","-10","55","60","55","507800","28438000","1226500000","22300000","삼성전자","78,100","-1500","-1.88"
"52K592","미래K592삼성전자콜","90","0","0","0","0","0","0","1503000000","16700000","삼성전자","78,100","-1500","-1.88"
"52K593","미래K593삼성전자콜","65","0","0","0","0","0","0","975000000","15000000","삼성전자","78,100","-1500","-1.88"
"52K594","미래K594삼성전자콜","65","-5","65","65","65","360000","23400000","1514500000","23300000","삼성전자","78,100","-1500","-1.88"
"52K595","미래K595삼성전자콜","85","0","85","85","85","200","17000","1377000000","16200000","삼성전자","78,100","-1500","-1.88"
"52K596","미래K596삼성전자콜","100","-15","100","100","100","19910","1991000","1300000000","13000000","삼성전자","78,100","-1500","-1.88"
"52K597","미래K597삼성전자풋","15","0","0","0","0","0","0","883500000","58900000","삼성전자","78,100","-1500","-1.88"
"52K598","미래K598삼성전자풋","20","0","0","0","0","0","0","742000000","37100000","삼성전자","78,100","-1500","-1.88"
"52K599","미래K599삼성전자풋","20","0","0","0","0","0","0","870000000","43500000","삼성전자","78,100","-1500","-1.88"
"52K600","미래K600삼성전자풋","45","0","0","0","0","0","0","1098000000","24400000","삼성전자","78,100","-1500","-1.88"
"52K601","미래K601삼성전자풋","20","0","0","0","0","0","0","954000000","47700000","삼성전자","78,100","-1500","-1.88"
"52K602","미래K602삼성전자풋","40","0","0","0","0","0","0","1216000000","30400000","삼성전자","78,100","-1500","-1.88"
"52K604","미래K604POSCO홀콜","15","0","0","0","0","0","0","231000000","15400000","POSCO홀딩스","371,000","-9000","-2.37"
"52K605","미래K605POSCO홀콜","5","0","0","0","0","0","0","62500000","12500000","POSCO홀딩스","371,000","-9000","-2.37"
"52K606","미래K606POSCO홀콜","20","0","0","0","0","0","0","296000000","14800000","POSCO홀딩스","371,000","-9000","-2.37"
"52K607","미래K607POSCO홀콜","40","0","0","0","0","0","0","456000000","11400000","POSCO홀딩스","371,000","-9000","-2.37"
"52K608","미래K608POSCO홀콜","35","0","0","0","0","0","0","444500000","12700000","POSCO홀딩스","371,000","-9000","-2.37"
"52K609","미래K609POSCO홀콜","35","0","0","0","0","0","0","350000000","10000000","POSCO홀딩스","371,000","-9000","-2.37"
"52K610","미래K610POSCO홀콜","35","0","0","0","0","0","0","276500000","7900000","POSCO홀딩스","371,000","-9000","-2.37"
"52K611","미래K611POSCO홀콜","30","0","0","0","0","0","0","312000000","10400000","POSCO홀딩스","371,000","-9000","-2.37"
"52K612","미래K612POSCO홀풋","70","0","0","0","0","0","0","1708000000","24400000","POSCO홀딩스","371,000","-9000","-2.37"
"52K613","미래K613SK텔레콤콜","5","0","0","0","0","0","0","500000000","100000000","SK텔레콤","51,000","100","0.20"
"52K614","미래K614SK텔레콤콜","30","0","30","30","30","9990","299700","1074000000","35800000","SK텔레콤","51,000","100","0.20"
"52K615","미래K615SK텔레콤콜","30","0","0","0","0","0","0","1581000000","52700000","SK텔레콤","51,000","100","0.20"
"52K616","미래K616SK텔레콤콜","25","0","0","0","0","0","0","1317500000","52700000","SK텔레콤","51,000","100","0.20"
"52K617","미래K617SK텔레콤콜","25","0","0","0","0","0","0","1667500000","66700000","SK텔레콤","51,000","100","0.20"
"52K618","미래K618엘지전자콜","55","5","50","55","45","592040","29202050","891000000","16200000","LG전자","100,400","1500","1.52"
"52K619","미래K619엘지전자콜","60","0","65","65","60","198000","12725050","942000000","15700000","LG전자","100,400","1500","1.52"
"52K620","미래K620엘지전자콜","155","0","0","0","0","0","0","1736000000","11200000","LG전자","100,400","1500","1.52"
"52K621","미래K621엘지전자콜","50","5","50","50","45","190640","9530150","1025000000","20500000","LG전자","100,400","1500","1.52"
"52K622","미래K622엘지전자콜","65","0","0","0","0","0","0","682500000","10500000","LG전자","100,400","1500","1.52"
"52K623","미래K623엘지전자콜","65","0","0","0","0","0","0","916500000","14100000","LG전자","100,400","1500","1.52"
"52K624","미래K624엘지전자콜","75","-5","70","75","70","60","4400","1087500000","14500000","LG전자","100,400","1500","1.52"
"52K626","미래K626SK하이닉풋","10","0","0","0","0","0","0","132000000","13200000","SK하이닉스","223,000","2000","0.90"
"52K628","미래K628SK하이닉풋","15","0","0","0","0","0","0","153000000","10200000","SK하이닉스","223,000","2000","0.90"
"52K629","미래K629SK하이닉풋","10","0","0","0","0","0","0","137000000","13700000","SK하이닉스","223,000","2000","0.90"
"52K630","미래K630SK하이닉풋","10","0","0","0","0","0","0","205000000","20500000","SK하이닉스","223,000","2000","0.90"
"52K631","미래K631SK하이닉풋","10","0","0","0","0","0","0","141000000","14100000","SK하이닉스","223,000","2000","0.90"
"52K633","미래K633카카오콜","5","0","0","0","0","0","0","77000000","15400000","카카오","42,400","-1500","-3.42"
"52K635","미래K635카카오콜","10","0","0","0","0","0","0","193000000","19300000","카카오","42,400","-1500","-3.42"
"52K636","미래K636카카오콜","10","0","0","0","0","0","0","122000000","12200000","카카오","42,400","-1500","-3.42"
"52K637","미래K637카카오콜","20","0","0","0","0","0","0","258000000","12900000","카카오","42,400","-1500","-3.42"
"52K638","미래K638카카오콜","30","0","0","0","0","0","0","435000000","14500000","카카오","42,400","-1500","-3.42"
"52K639","미래K639카카오풋","70","0","0","0","0","0","0","2191000000","31300000","카카오","42,400","-1500","-3.42"
"52K641","미래K641네이버콜","15","0","0","0","0","0","0","259500000","17300000","NAVER","166,100","-3800","-2.24"
"52K642","미래K642네이버콜","15","0","0","0","0","0","0","211500000","14100000","NAVER","166,100","-3800","-2.24"
"52K643","미래K643네이버콜","25","0","0","0","0","0","0","357500000","14300000","NAVER","166,100","-3800","-2.24"
"52K644","미래K644네이버콜","10","0","0","0","0","0","0","176000000","17600000","NAVER","166,100","-3800","-2.24"
"52K645","미래K645네이버콜","10","0","0","0","0","0","0","143000000","14300000","NAVER","166,100","-3800","-2.24"
"52K646","미래K646네이버풋","65","20","65","65","65","140","9100","3425500000","52700000","NAVER","166,100","-3800","-2.24"
"52K649","미래K649셀트리온콜","10","-5","20","20","10","20","300","179000000","17900000","셀트리온","179,800","-3600","-1.96"
"52K650","미래K650셀트리온콜","25","-10","30","30","25","35000","875050","347500000","13900000","셀트리온","179,800","-3600","-1.96"
"52K651","미래K651셀트리온콜","70","0","0","0","0","0","0","973000000","13900000","셀트리온","179,800","-3600","-1.96"
"52K652","미래K652셀트리온콜","105","0","0","0","0","0","0","882000000","8400000","셀트리온","179,800","-3600","-1.96"
"52K653","미래K653셀트리온콜","95","0","0","0","0","0","0","1026000000","10800000","셀트리온","179,800","-3600","-1.96"
"52K654","미래K654셀트리온콜","100","0","0","0","0","0","0","970000000","9700000","셀트리온","179,800","-3600","-1.96"
"52K656","미래K656SK이노콜","20","0","0","0","0","0","0","264000000","13200000","SK이노베이션","108,800","-3100","-2.77"
"52K657","미래K657SK이노콜","20","0","0","0","0","0","0","272000000","13600000","SK이노베이션","108,800","-3100","-2.77"
"52K658","미래K658SK이노콜","15","5","20","25","15","404040","8910900","157500000","10500000","SK이노베이션","108,800","-3100","-2.77"
"52K659","미래K659SK이노콜","30","0","0","0","0","0","0","351000000","11700000","SK이노베이션","108,800","-3100","-2.77"
"52K660","미래K660SK이노콜","25","-5","25","25","25","20","500","260000000","10400000","SK이노베이션","108,800","-3100","-2.77"
"52K662","미래K662삼성SDI콜","15","0","0","0","0","0","0","295500000","19700000","삼성SDI","381,000","-2500","-0.65"
"52K663","미래K663삼성SDI콜","45","-5","45","45","45","418020","18810900","459000000","10200000","삼성SDI","381,000","-2500","-0.65"
"52K664","미래K664삼성SDI콜","55","-10","55","55","55","176000","9680000","599500000","10900000","삼성SDI","381,000","-2500","-0.65"
"52K665","미래K665삼성SDI콜","55","-5","55","55","55","90000","4950000","649000000","11800000","삼성SDI","381,000","-2500","-0.65"
"52K666","미래K666삼성SDI콜","65","0","65","65","65","366000","23790000","741000000","11400000","삼성SDI","381,000","-2500","-0.65"
"52K667","미래K667LG화학콜","5","0","0","0","0","0","0","62500000","12500000","LG화학","355,000","-6000","-1.66"
"52K668","미래K668LG화학콜","10","0","0","0","0","0","0","167000000","16700000","LG화학","355,000","-6000","-1.66"
"52K669","미래K669LG화학콜","25","0","0","0","0","0","0","287500000","11500000","LG화학","355,000","-6000","-1.66"
"52K670","미래K670LG화학콜","40","0","0","0","0","0","0","400000000","10000000","LG화학","355,000","-6000","-1.66"
"52K672","미래K672현대차콜","80","15","70","85","70","179980","15143300","2224000000","27800000","현대차","278,500","10500","3.92"
"52K673","미래K673현대차콜","70","0","0","0","0","0","0","1435000000","20500000","현대차","278,500","10500","3.92"
"52K674","미래K674현대차콜","65","0","0","0","0","0","0","1625000000","25000000","현대차","278,500","10500","3.92"
"52K675","미래K675현대차콜","95","0","0","0","0","0","0","1767000000","18600000","현대차","278,500","10500","3.92"
"52K677","미래K677현대차풋","20","0","0","0","0","0","0","456000000","22800000","현대차","278,500","10500","3.92"
"52K678","미래K678현대차풋","25","0","0","0","0","0","0","695000000","27800000","현대차","278,500","10500","3.92"
"52K680","미래K680LG에너지콜","15","0","0","0","0","0","0","235500000","15700000","LG에너지솔루션","336,500","-12500","-3.58"
"52K681","미래K681LG에너지콜","25","-5","25","25","25","9010","225250","275000000","11000000","LG에너지솔루션","336,500","-12500","-3.58"
"52K682","미래K682LG에너지콜","25","-10","25","25","25","10","250","317500000","12700000","LG에너지솔루션","336,500","-12500","-3.58"
"52K685","미래K685LG이노텍콜","160","0","0","0","0","0","0","3488000000","21800000","LG이노텍","261,500","-2500","-0.95"
"52K686","미래K686LG이노텍콜","145","0","0","0","0","0","0","3030500000","20900000","LG이노텍","261,500","-2500","-0.95"
"52K687","미래K687LG이노텍콜","70","0","0","0","0","0","0","763000000","10900000","LG이노텍","261,500","-2500","-0.95"
"52K688","미래K688LG이노텍콜","165","0","0","0","0","0","0","2046000000","12400000","LG이노텍","261,500","-2500","-0.95"
"52K690","미래K690두산에너콜","70","0","0","0","0","0","0","1708000000","24400000","두산에너빌리티","19,680","20","0.10"
"52K691","미래K691두산에너콜","65","0","0","0","0","0","0","1033500000","15900000","두산에너빌리티","19,680","20","0.10"
"52K692","미래K692두산에너콜","105","0","0","0","0","0","0","2026500000","19300000","두산에너빌리티","19,680","20","0.10"
"52K693","미래K693두산에너콜","60","0","0","0","0","0","0","708000000","11800000","두산에너빌리티","19,680","20","0.10"
"52K694","미래K694두산에너콜","170","10","170","170","170","10","1700","2669000000","15700000","두산에너빌리티","19,680","20","0.10"
"52K696","미래K696삼성바이콜","25","0","0","0","0","0","0","352500000","14100000","삼성바이오로직스","736,000","-1000","-0.14"
"52K697","미래K697삼성바이콜","15","0","0","0","0","0","0","169500000","11300000","삼성바이오로직스","736,000","-1000","-0.14"
"52K698","미래K698삼성바이콜","35","0","0","0","0","0","0","549500000","15700000","삼성바이오로직스","736,000","-1000","-0.14"
"52K699","미래K699삼성바이콜","25","0","30","30","25","20","550","237500000","9500000","삼성바이오로직스","736,000","-1000","-0.14"
"52K700","미래K700삼성바이콜","30","0","0","0","0","0","0","639000000","21300000","삼성바이오로직스","736,000","-1000","-0.14"
"52K701","미래K701HMM콜","25","5","25","25","25","20","500","242500000","9700000","HMM","17,540","-510","-2.83"
"52K702","미래K702HMM콜","65","0","75","75","65","100020","6801450","422500000","6500000","HMM","17,540","-510","-2.83"
"52K706","미래K706삼성전기콜","50","0","50","55","50","768040","39302000","930000000","18600000","삼성전기","150,700","-1000","-0.66"
"52K707","미래K707삼성전기콜","145","0","0","0","0","0","0","1638500000","11300000","삼성전기","150,700","-1000","-0.66"
"52K708","미래K708삼성전기콜","95","0","0","0","0","0","0","1225500000","12900000","삼성전기","150,700","-1000","-0.66"
"52K709","미래K709삼성전기콜","100","0","0","0","0","0","0","1540000000","15400000","삼성전기","150,700","-1000","-0.66"
"52K710","미래K710삼성전기콜","95","5","95","95","95","10","950","1292000000","13600000","삼성전기","150,700","-1000","-0.66"
"52K712","미래K712에코비엠콜","10","0","0","0","0","0","0","125000000","12500000","에코프로비엠","198,900","-1600","-0.80"
"52K713","미래K713에코비엠콜","25","0","0","0","0","0","0","317500000","12700000","에코프로비엠","198,900","-1600","-0.80"
"52K714","미래K714에코비엠콜","25","0","25","25","25","4100","102500","267500000","10700000","에코프로비엠","198,900","-1600","-0.80"
"52K715","미래K715에코비엠풋","65","0","0","0","0","0","0","715000000","11000000","에코프로비엠","198,900","-1600","-0.80"
"52K717","미래K717NC소프트콜","15","0","0","0","0","0","0","342000000","22800000","엔씨소프트","185,800","2500","1.36"
"52K718","미래K718NC소프트콜","45","0","0","0","0","0","0","693000000","15400000","엔씨소프트","185,800","2500","1.36"
"52K720","미래K720모비스콜","50","-5","55","55","50","120030","6301600","1045000000","20900000","현대모비스","235,000","-3000","-1.26"
"52K721","미래K721한국전력콜","5","0","0","0","0","0","0","333500000","66700000","한국전력","19,740","0","0.00"
"52K722","미래K722한국전력콜","20","0","0","0","0","0","0","1250000000","62500000","한국전력","19,740","0","0.00"
"52K723","미래K723한국전력풋","55","-5","60","60","55","20","1150","1254000000","22800000","한국전력","19,740","0","0.00"
"52K726","미래K726하이브콜","15","0","0","0","0","0","0","442500000","29500000","하이브","202,500","2000","1.00"
"52K727","미래K727하이브콜","25","-5","30","30","25","20","550","492500000","19700000","하이브","202,500","2000","1.00"
"52K728","미래K728하이브콜","25","0","25","25","25","10","250","582500000","23300000","하이브","202,500","2000","1.00"
"52K730","미래K730한화솔루콜","65","0","70","70","65","60020","3901350","533000000","8200000","한화솔루션","30,250","-800","-2.58"
